transaction_id,customer_id,product_id,transaction_date,quantity,total_revenue,total_cost,region,payment_method
TRX000978,CUST0132,PROD0036,2024-04-15,8,7529.44,3308.96,Greater Accra,Mobile Money
TRX000979,CUST0026,PROD0049,2025-03-16,2,1455.5,1071.42,Western,Cash
TRX000980,CUST0057,PROD0005,2024-06-24,2,3327.04,1520.18,Eastern,Bank Transfer
TRX000981,CUST0061,PROD0020,2022-05-25,2,939.72,726.36,Upper West,Cash
TRX000982,CUST0042,PROD0019,2025-07-25,2,2001.98,1360.94,Greater Accra,Bank Transfer
TRX000983,CUST0058,PROD0013,2024-07-30,3,3632.07,2014.41,Eastern,Card
TRX000984,CUST0091,PROD0009,2025-09-28,3,2114.04,912.87,Eastern,Card
TRX000985,CUST0023,PROD0033,2025-10-02,3,1689.45,851.16,Northern,Mobile Money
TRX000986,CUST0013,PROD0011,2022-08-11,172,137218.16,82100.76,Upper West,Mobile Money
TRX000987,CUST0068,PROD0020,2025-03-11,5,2349.3,1815.9,Upper East,Mobile Money
TRX000988,CUST0179,PROD0004,2023-09-26,8,13614.32,5833.52,Upper East,Card
TRX000989,CUST0072,PROD0035,2024-02-03,2,2348.6,1447.62,Bono,Mobile Money
TRX000990,CUST0143,PROD0034,2025-10-14,4,2225.68,1267.32,Volta,Mobile Money
TRX000991,CUST0110,PROD0023,2022-03-01,6,4876.44,2978.46,Ashanti,Bank Transfer
TRX000992,CUST0069,PROD0048,2021-06-10,3,3900.51,2153.85,Central,Card
TRX000993,CUST0044,PROD0046,2024-09-01,5,1189.05,576.85,Greater Accra,Bank Transfer
TRX000994,CUST0110,PROD0039,2022-10-11,4,1214.28,487.68,Ashanti,Mobile Money
TRX000995,CUST0116,PROD0043,2023-08-17,2,1485.18,1017.1,Upper West,Bank Transfer
TRX000996,CUST0013,PROD0047,2024-03-25,3,726.33,448.77,Upper West,Bank Transfer
TRX000997,CUST0126,PROD0048,2024-03-16,6,7801.02,4307.7,Northern,Bank Transfer
TRX000998,CUST0094,PROD0003,2022-12-11,4,2953.2,2197.44,Volta,Bank Transfer
TRX000999,CUST0178,PROD0021,2024-11-25,6,9204.06,4580.82,Western,Bank Transfer
TRX001000,CUST0137,PROD0043,2023-07-11,3,2227.77,1525.65,Upper East,Mobile Money
TRX001001,CUST0131,PROD0007,2024-05-31,2,3581.94,1493.04,Greater Accra,Mobile Money
TRX001002,CUST0090,PROD0022,2024-07-17,2,787.26,373.54,Western,Mobile Money
TRX001003,CUST0126,PROD0019,2025-08-15,3,3002.97,2041.41,Northern,Mobile Money
TRX001004,CUST0102,PROD0036,2024-08-07,2,1882.36,827.24,Western,Cash
TRX001005,CUST0055,PROD0029,2025-05-22,3,382.53,334.62,Upper West,Mobile Money
TRX001006,CUST0038,PROD0047,2023-01-07,4,968.44,598.36,Volta,Mobile Money
TRX001007,CUST0021,PROD0019,2024-12-24,5,5004.95,3402.35,Volta,Cash
TRX001008,CUST0156,PROD0024,2022-01-28,3,602.37,285.84,Upper East,Mobile Money
TRX001009,CUST0119,PROD0018,2023-04-03,3,4654.26,1849.02,Upper East,Card
TRX001010,CUST0072,PROD0010,2024-01-23,10,10470.8,7898.8,Bono,Cash
TRX001011,CUST0037,PROD0049,2024-10-16,6,4366.5,3214.26,Central,Bank Transfer
TRX001012,CUST0189,PROD0032,2022-11-12,1,127.24,113.42,Western,Bank Transfer
TRX001013,CUST0107,PROD0048,2024-02-22,2,2600.34,1435.9,Central,Cash
TRX001014,CUST0189,PROD0041,2024-09-16,7,6656.58,2590.07,Western,Card
TRX001015,CUST0199,PROD0046,2024-10-31,3,713.43,346.11,Upper West,Mobile Money
TRX001016,CUST0063,PROD0026,2024-05-07,4,3981.52,1674.12,Greater Accra,Mobile Money
TRX001017,CUST0015,PROD0032,2023-03-23,4,508.96,453.68,Central,Bank Transfer
TRX001018,CUST0060,PROD0039,2023-05-27,3,910.71,365.76,Western,Mobile Money
TRX001019,CUST0075,PROD0023,2024-06-20,4,3250.96,1985.64,Greater Accra,Card
TRX001020,CUST0138,PROD0017,2025-04-04,3,4624.08,2391.99,Bono,Mobile Money
TRX001021,CUST0085,PROD0036,2025-07-23,2,1882.36,827.24,Upper East,Mobile Money
TRX001022,CUST0029,PROD0044,2024-08-08,3,253.41,195.93,Ashanti,Mobile Money
TRX001023,CUST0198,PROD0015,2024-07-03,2,238.84,99.64,Greater Accra,Mobile Money
TRX001024,CUST0108,PROD0007,2022-10-21,5,8954.85,3732.6,Upper East,Cash
TRX001025,CUST0155,PROD0012,2024-03-25,3,5502.06,2328.24,Volta,Bank Transfer
TRX001026,CUST0156,PROD0050,2021-07-21,7,1283.31,1105.09,Upper East,Bank Transfer
TRX001027,CUST0128,PROD0043,2024-01-03,5,3712.95,2542.75,Central,Bank Transfer
TRX001028,CUST0049,PROD0015,2023-12-02,3,358.26,149.46,Ashanti,Mobile Money
TRX001029,CUST0197,PROD0021,2024-10-26,2,3068.02,1526.94,Eastern,Mobile Money
TRX001030,CUST0158,PROD0013,2024-06-20,3,3632.07,2014.41,Bono,Bank Transfer
TRX001031,CUST0004,PROD0039,2022-09-04,5,1517.85,609.6,Upper West,Mobile Money
TRX001032,CUST0073,PROD0011,2024-01-05,2,1595.56,954.66,Northern,Mobile Money
TRX001033,CUST0144,PROD0002,2023-04-10,1,582.66,251.07,Western,Bank Transfer
TRX001034,CUST0059,PROD0016,2022-08-04,1,1693.0,651.26,Volta,Mobile Money
TRX001035,CUST0126,PROD0043,2024-01-05,5,3712.95,2542.75,Northern,Bank Transfer
TRX001036,CUST0129,PROD0024,2023-09-01,4,803.16,381.12,Ashanti,Mobile Money
TRX001037,CUST0147,PROD0031,2024-11-03,3,2404.86,1694.22,Volta,Cash
TRX001038,CUST0043,PROD0004,2025-07-30,2,3403.58,1458.38,Western,Cash
TRX001039,CUST0100,PROD0042,2022-07-26,6,3791.28,2379.78,Volta,Bank Transfer
TRX001040,CUST0013,PROD0037,2023-07-23,2,1302.22,640.5,Upper West,Bank Transfer
TRX001041,CUST0125,PROD0005,2025-02-17,3,4990.56,2280.27,Upper East,Mobile Money
TRX001042,CUST0033,PROD0046,2025-07-05,2,475.62,230.74,Bono,Mobile Money
TRX001043,CUST0184,PROD0040,2025-08-30,2,1178.68,792.46,Bono,Bank Transfer
TRX001044,CUST0168,PROD0037,2024-10-20,7,4557.77,2241.75,Volta,Card
TRX001045,CUST0165,PROD0018,2025-03-18,4,6205.68,2465.36,Upper West,Bank Transfer
TRX001046,CUST0150,PROD0022,2024-08-03,4,1574.52,747.08,Bono,Cash
TRX001047,CUST0048,PROD0021,2025-02-18,5,7670.05,3817.35,Western,Mobile Money
TRX001048,CUST0071,PROD0040,2024-07-23,6,3536.04,2377.38,Upper West,Card
TRX001049,CUST0095,PROD0045,2024-07-10,2,283.62,213.6,Volta,Mobile Money
TRX001050,CUST0040,PROD0036,2022-08-04,5,4705.9,2068.1,Upper West,Cash
TRX001051,CUST0118,PROD0017,2024-02-13,4,6165.44,3189.32,Upper East,Bank Transfer
TRX001052,CUST0041,PROD0014,2022-05-14,3,1516.65,1004.34,Upper East,Mobile Money
TRX001053,CUST0094,PROD0040,2024-05-26,2,1178.68,792.46,Volta,Mobile Money
TRX001054,CUST0136,PROD0029,2024-05-25,4,510.04,446.16,Ashanti,Mobile Money
TRX001055,CUST0131,PROD0030,2023-10-11,3,3687.3,1815.99,Greater Accra,Card
TRX001056,CUST0002,PROD0047,2025-01-07,5,1210.55,747.95,Bono,Mobile Money
TRX001057,CUST0012,PROD0025,2024-11-23,6,5672.94,2511.84,Northern,Card
TRX001058,CUST0071,PROD0036,2024-07-09,3,2823.54,1240.86,Upper West,Cash
TRX001059,CUST0012,PROD0032,2025-06-19,3,381.72,340.26,Northern,Mobile Money
TRX001060,CUST0014,PROD0026,2025-10-14,3,2986.14,1255.59,Eastern,Bank Transfer
TRX001061,CUST0143,PROD0047,2024-01-23,6,1452.66,897.54,Volta,Cash
TRX001062,CUST0106,PROD0019,2025-07-26,4,4003.96,2721.88,Ashanti,Mobile Money
TRX001063,CUST0103,PROD0001,2022-06-07,4,4265.6,2240.16,Volta,Mobile Money
TRX001064,CUST0174,PROD0047,2024-03-19,4,968.44,598.36,Central,Mobile Money
TRX001065,CUST0169,PROD0018,2024-08-02,3,4654.26,1849.02,Western,Mobile Money
TRX001066,CUST0032,PROD0025,2023-07-27,4,3781.96,1674.56,Ashanti,Mobile Money
TRX001067,CUST0141,PROD0036,2025-08-28,5,4705.9,2068.1,Eastern,Mobile Money
TRX001068,CUST0002,PROD0025,2022-03-30,21,19855.29,8791.44,Bono,Bank Transfer
TRX001069,CUST0130,PROD0030,2021-09-28,5,6145.5,3026.65,Western,Mobile Money
TRX001070,CUST0167,PROD0018,2023-11-19,3,4654.26,1849.02,Central,Mobile Money
TRX001071,CUST0117,PROD0010,2024-11-03,6,6282.48,4739.28,Bono,Mobile Money
TRX001072,CUST0154,PROD0007,2024-11-28,2,3581.94,1493.04,Northern,Card
TRX001073,CUST0065,PROD0037,2024-03-30,4,2604.44,1281.0,Bono,Bank Transfer
TRX001074,CUST0054,PROD0009,2024-12-24,5,3523.4,1521.45,Ashanti,Mobile Money
TRX001075,CUST0174,PROD0038,2024-08-09,2,3486.44,1381.16,Central,Bank Transfer
TRX001076,CUST0115,PROD0018,2024-08-14,3,4654.26,1849.02,Northern,Bank Transfer
TRX001077,CUST0053,PROD0040,2023-12-02,7,4125.38,2773.61,Ashanti,Cash
TRX001078,CUST0110,PROD0043,2023-05-19,5,3712.95,2542.75,Ashanti,Card
TRX001079,CUST0099,PROD0006,2025-07-29,2,1702.04,985.34,Eastern,Mobile Money
TRX001080,CUST0195,PROD0015,2025-10-08,5,597.1,249.1,Northern,Mobile Money
TRX001081,CUST0004,PROD0024,2025-02-02,6,1204.74,571.68,Upper West,Mobile Money
TRX001082,CUST0173,PROD0026,2025-03-27,3,2986.14,1255.59,Upper West,Bank Transfer
TRX001083,CUST0023,PROD0045,2022-12-10,7,992.67,747.6,Northern,Card
TRX001084,CUST0146,PROD0017,2023-10-15,4,6165.44,3189.32,Upper West,Cash
TRX001085,CUST0054,PROD0011,2024-05-24,1,797.78,477.33,Ashanti,Mobile Money
TRX001086,CUST0080,PROD0014,2022-07-17,5,2527.75,1673.9,Eastern,Mobile Money
TRX001087,CUST0170,PROD0007,2025-04-09,10,17909.7,7465.2,Ashanti,Mobile Money
TRX001088,CUST0091,PROD0046,2025-01-18,4,951.24,461.48,Eastern,Bank Transfer
TRX001089,CUST0065,PROD0033,2025-03-21,5,2815.75,1418.6,Bono,Cash
TRX001090,CUST0148,PROD0025,2024-09-20,5,4727.45,2093.2,Central,Mobile Money
TRX001091,CUST0177,PROD0033,2023-07-04,3,1689.45,851.16,Volta,Card
TRX001092,CUST0043,PROD0024,2025-03-06,4,803.16,381.12,Western,Mobile Money
TRX001093,CUST0200,PROD0008,2025-03-25,4,186.64,163.8,Bono,Bank Transfer
TRX001094,CUST0091,PROD0007,2025-08-25,2,3581.94,1493.04,Eastern,Mobile Money
TRX001095,CUST0156,PROD0035,2022-08-19,2,2348.6,1447.62,Upper East,Cheque
TRX001096,CUST0157,PROD0010,2025-01-15,4,4188.32,3159.52,Eastern,Cash
TRX001097,CUST0143,PROD0050,2025-01-17,5,916.65,789.35,Volta,Mobile Money
TRX001098,CUST0186,PROD0031,2023-06-02,4,3206.48,2258.96,Eastern,Cash
TRX001099,CUST0119,PROD0012,2023-03-18,4,7336.08,3104.32,Upper East,Bank Transfer
TRX001100,CUST0150,PROD0043,2025-07-31,6,4455.54,3051.3,Bono,Card
TRX001101,CUST0074,PROD0027,2024-01-08,4,3446.16,1775.08,Volta,Cash
TRX001102,CUST0096,PROD0004,2023-12-29,5,8508.95,3645.95,Central,Mobile Money
TRX001103,CUST0132,PROD0048,2024-11-11,2,2600.34,1435.9,Greater Accra,Mobile Money
TRX001104,CUST0080,PROD0035,2024-06-18,3,3522.9,2171.43,Eastern,Bank Transfer
TRX001105,CUST0050,PROD0050,2025-09-08,7,1283.31,1105.09,Volta,Card
TRX001106,CUST0179,PROD0035,2024-09-07,2,2348.6,1447.62,Upper East,Card
TRX001107,CUST0100,PROD0044,2025-02-25,2,168.94,130.62,Volta,Mobile Money
TRX001108,CUST0092,PROD0014,2024-09-20,4,2022.2,1339.12,Upper East,Cash
TRX001109,CUST0152,PROD0043,2025-05-14,5,3712.95,2542.75,Northern,Bank Transfer
TRX001110,CUST0075,PROD0046,2025-04-24,2,475.62,230.74,Greater Accra,Card
TRX001111,CUST0167,PROD0039,2024-08-28,4,1214.28,487.68,Central,Mobile Money
TRX001112,CUST0016,PROD0007,2024-10-19,3,5372.91,2239.56,Ashanti,Mobile Money
TRX001113,CUST0188,PROD0014,2024-05-11,1,505.55,334.78,Eastern,Mobile Money
TRX001114,CUST0058,PROD0013,2025-03-30,87,105330.03,58417.89,Eastern,Mobile Money
TRX001115,CUST0113,PROD0023,2023-09-01,2,1625.48,992.82,Northern,Cash
TRX001116,CUST0069,PROD0036,2023-01-20,3,2823.54,1240.86,Central,Card
TRX001117,CUST0156,PROD0020,2023-12-18,3,1409.58,1089.54,Upper East,Mobile Money
TRX001118,CUST0156,PROD0006,2024-07-04,5,4255.1,2463.35,Upper East,Card
TRX001119,CUST0141,PROD0014,2023-05-15,4,2022.2,1339.12,Eastern,Mobile Money
TRX001120,CUST0088,PROD0028,2023-02-09,2,2393.94,1403.88,Ashanti,Mobile Money
TRX001121,CUST0032,PROD0005,2023-05-27,7,11644.64,5320.63,Ashanti,Cash
TRX001122,CUST0117,PROD0030,2024-10-22,2,2458.2,1210.66,Bono,Mobile Money
TRX001123,CUST0072,PROD0033,2021-08-28,4,2252.6,1134.88,Bono,Bank Transfer
TRX001124,CUST0082,PROD0026,2024-12-02,158,157270.04,66127.74,Western,Card
TRX001125,CUST0147,PROD0017,2025-07-07,2,3082.72,1594.66,Volta,Mobile Money
TRX001126,CUST0141,PROD0037,2025-07-10,6,3906.66,1921.5,Eastern,Bank Transfer
TRX001127,CUST0053,PROD0027,2025-01-23,4,3446.16,1775.08,Ashanti,Mobile Money
TRX001128,CUST0197,PROD0032,2024-11-28,3,381.72,340.26,Eastern,Bank Transfer
TRX001129,CUST0026,PROD0001,2025-03-01,3,3199.2,1680.12,Western,Bank Transfer
TRX001130,CUST0129,PROD0050,2024-11-28,2,366.66,315.74,Ashanti,Card
TRX001131,CUST0112,PROD0042,2023-09-03,6,3791.28,2379.78,Ashanti,Mobile Money
TRX001132,CUST0033,PROD0020,2025-03-14,5,2349.3,1815.9,Bono,Bank Transfer
TRX001133,CUST0174,PROD0040,2021-07-30,2,1178.68,792.46,Central,Mobile Money
TRX001134,CUST0090,PROD0038,2023-12-13,5,8716.1,3452.9,Western,Bank Transfer
TRX001135,CUST0089,PROD0043,2024-07-23,5,3712.95,2542.75,Upper East,Mobile Money
TRX001136,CUST0082,PROD0005,2022-12-27,5,8317.6,3800.45,Western,Bank Transfer
TRX001137,CUST0131,PROD0020,2024-09-10,4,1879.44,1452.72,Greater Accra,Mobile Money
TRX001138,CUST0121,PROD0001,2025-01-28,3,3199.2,1680.12,Upper West,Mobile Money
TRX001139,CUST0081,PROD0004,2024-08-09,4,6807.16,2916.76,Upper East,Mobile Money
TRX001140,CUST0127,PROD0032,2022-10-26,3,381.72,340.26,Central,Bank Transfer
TRX001141,CUST0189,PROD0039,2023-03-21,5,1517.85,609.6,Western,Cash
TRX001142,CUST0123,PROD0024,2024-03-19,3,602.37,285.84,Upper East,Mobile Money
TRX001143,CUST0142,PROD0004,2023-02-17,2,3403.58,1458.38,Ashanti,Cash
TRX001144,CUST0007,PROD0042,2025-08-01,3,1895.64,1189.89,Ashanti,Mobile Money
TRX001145,CUST0093,PROD0049,2024-04-04,4,2911.0,2142.84,Northern,Card
TRX001146,CUST0033,PROD0034,2025-03-11,6,3338.52,1900.98,Bono,Mobile Money
TRX001147,CUST0016,PROD0010,2025-07-19,2,2094.16,1579.76,Ashanti,Bank Transfer
TRX001148,CUST0155,PROD0020,2025-03-28,3,1409.58,1089.54,Volta,Mobile Money
TRX001149,CUST0123,PROD0033,2022-01-06,3,1689.45,851.16,Upper East,Cash
TRX001150,CUST0182,PROD0027,2025-01-28,5,4307.7,2218.85,Volta,Mobile Money
TRX001151,CUST0200,PROD0010,2023-09-30,3,3141.24,2369.64,Bono,Mobile Money
TRX001152,CUST0099,PROD0047,2025-04-15,5,1210.55,747.95,Eastern,Mobile Money
TRX001153,CUST0121,PROD0021,2023-12-16,4,6136.04,3053.88,Upper West,Mobile Money
TRX001154,CUST0057,PROD0041,2024-12-13,6,5705.64,2220.06,Eastern,Bank Transfer
TRX001155,CUST0064,PROD0012,2024-08-06,3,5502.06,2328.24,Central,Cash
TRX001156,CUST0168,PROD0009,2025-03-22,3,2114.04,912.87,Volta,Bank Transfer
TRX001157,CUST0068,PROD0033,2024-08-17,8,4505.2,2269.76,Upper East,Mobile Money
TRX001158,CUST0023,PROD0008,2024-04-03,5,233.3,204.75,Northern,Card
TRX001159,CUST0160,PROD0042,2022-10-22,4,2527.52,1586.52,Ashanti,Card
TRX001160,CUST0125,PROD0037,2025-02-28,3,1953.33,960.75,Upper East,Bank Transfer
TRX001161,CUST0132,PROD0021,2022-12-31,5,7670.05,3817.35,Greater Accra,Mobile Money
TRX001162,CUST0033,PROD0029,2024-01-20,7,892.57,780.78,Bono,Mobile Money
TRX001163,CUST0137,PROD0038,2024-03-02,3,5229.66,2071.74,Upper East,Mobile Money
TRX001164,CUST0140,PROD0006,2025-10-12,5,4255.1,2463.35,Western,Card
TRX001165,CUST0170,PROD0010,2024-07-31,4,4188.32,3159.52,Ashanti,Bank Transfer
TRX001166,CUST0137,PROD0013,2025-03-12,3,3632.07,2014.41,Upper East,Mobile Money
TRX001167,CUST0043,PROD0001,2023-10-16,3,3199.2,1680.12,Western,Mobile Money
TRX001168,CUST0083,PROD0015,2023-09-25,5,597.1,249.1,Ashanti,Cash
TRX001169,CUST0026,PROD0039,2024-03-14,5,1517.85,609.6,Western,Mobile Money
TRX001170,CUST0033,PROD0008,2022-10-30,5,233.3,204.75,Bono,Card
TRX001171,CUST0056,PROD0029,2025-07-24,4,510.04,446.16,Ashanti,Cash
TRX001172,CUST0004,PROD0037,2025-03-06,9,5859.99,2882.25,Upper West,Mobile Money
TRX001173,CUST0056,PROD0036,2023-12-16,3,2823.54,1240.86,Ashanti,Mobile Money
TRX001174,CUST0012,PROD0035,2025-04-22,7,8220.1,5066.67,Northern,Mobile Money
TRX001175,CUST0097,PROD0025,2024-06-21,4,3781.96,1674.56,Bono,Mobile Money
TRX001176,CUST0003,PROD0004,2024-11-08,2,3403.58,1458.38,Central,Bank Transfer
TRX001177,CUST0017,PROD0017,2024-06-27,5,7706.8,3986.65,Volta,Bank Transfer
TRX001178,CUST0172,PROD0035,2024-05-15,3,3522.9,2171.43,Ashanti,Mobile Money
TRX001179,CUST0057,PROD0004,2024-11-21,3,5105.37,2187.57,Eastern,Bank Transfer
TRX001180,CUST0039,PROD0038,2025-03-07,4,6972.88,2762.32,Northern,Mobile Money
TRX001181,CUST0088,PROD0008,2025-05-04,3,139.98,122.85,Ashanti,Mobile Money
TRX001182,CUST0130,PROD0008,2023-01-11,4,186.64,163.8,Western,Mobile Money
TRX001183,CUST0014,PROD0015,2024-12-26,4,477.68,199.28,Eastern,Mobile Money
TRX001184,CUST0092,PROD0015,2024-01-24,6,716.52,298.92,Upper East,Mobile Money
TRX001185,CUST0186,PROD0021,2025-03-24,5,7670.05,3817.35,Eastern,Cash
TRX001186,CUST0178,PROD0028,2023-05-17,4,4787.88,2807.76,Western,Bank Transfer
TRX001187,CUST0121,PROD0019,2025-04-12,3,3002.97,2041.41,Upper West,Bank Transfer
TRX001188,CUST0197,PROD0029,2023-04-27,1,127.51,111.54,Eastern,Cash
TRX001189,CUST0166,PROD0015,2025-05-29,2,238.84,99.64,Upper East,Mobile Money
TRX001190,CUST0060,PROD0034,2024-07-26,5,2782.1,1584.15,Western,Card
TRX001191,CUST0153,PROD0033,2024-10-11,5,2815.75,1418.6,Upper West,Mobile Money
TRX001192,CUST0098,PROD0016,2025-06-02,3,5079.0,1953.78,Volta,Cash
TRX001193,CUST0087,PROD0044,2025-03-19,3,253.41,195.93,Central,Mobile Money
TRX001194,CUST0050,PROD0042,2024-12-12,2,1263.76,793.26,Volta,Cash
TRX001195,CUST0066,PROD0043,2025-06-12,4,2970.36,2034.2,Volta,Bank Transfer
TRX001196,CUST0150,PROD0027,2024-12-17,5,4307.7,2218.85,Bono,Bank Transfer
TRX001197,CUST0120,PROD0010,2023-12-17,3,3141.24,2369.64,Northern,Card
TRX001198,CUST0136,PROD0047,2023-11-06,4,968.44,598.36,Ashanti,Mobile Money
TRX001199,CUST0087,PROD0026,2025-07-18,5,4976.9,2092.65,Central,Mobile Money
TRX001200,CUST0046,PROD0040,2024-10-27,4,2357.36,1584.92,Eastern,Mobile Money
TRX001201,CUST0078,PROD0029,2022-07-27,4,510.04,446.16,Eastern,Bank Transfer
TRX001202,CUST0086,PROD0007,2022-11-15,1,1790.97,746.52,Volta,Mobile Money
TRX001203,CUST0007,PROD0025,2023-08-20,2,1890.98,837.28,Ashanti,Cash
TRX001204,CUST0097,PROD0042,2024-04-30,3,1895.64,1189.89,Bono,Mobile Money
TRX001205,CUST0198,PROD0048,2024-05-16,4,5200.68,2871.8,Greater Accra,Mobile Money
TRX001206,CUST0028,PROD0037,2025-07-31,2,1302.22,640.5,Greater Accra,Bank Transfer
TRX001207,CUST0077,PROD0038,2024-10-14,4,6972.88,2762.32,Upper West,Cash
TRX001208,CUST0074,PROD0017,2022-11-21,8,12330.88,6378.64,Volta,Cash
TRX001209,CUST0114,PROD0004,2023-07-24,2,3403.58,1458.38,Greater Accra,Mobile Money
TRX001210,CUST0145,PROD0038,2024-05-01,5,8716.1,3452.9,Upper East,Cash
TRX001211,CUST0006,PROD0023,2023-07-29,7,5689.18,3474.87,Western,Cash
TRX001212,CUST0138,PROD0037,2023-09-20,3,1953.33,960.75,Bono,Mobile Money
TRX001213,CUST0112,PROD0050,2022-11-18,3,549.99,473.61,Ashanti,Cash
TRX001214,CUST0117,PROD0010,2023-05-04,5,5235.4,3949.4,Bono,Cheque
TRX001215,CUST0021,PROD0040,2024-01-05,6,3536.04,2377.38,Volta,Card
TRX001216,CUST0132,PROD0009,2024-05-29,5,3523.4,1521.45,Greater Accra,Cash
TRX001217,CUST0098,PROD0012,2025-06-10,4,7336.08,3104.32,Volta,Bank Transfer
TRX001218,CUST0191,PROD0017,2024-05-31,3,4624.08,2391.99,Western,Mobile Money
TRX001219,CUST0162,PROD0042,2024-03-01,6,3791.28,2379.78,Upper West,Card
TRX001220,CUST0181,PROD0039,2022-08-22,3,910.71,365.76,Upper West,Mobile Money
TRX001221,CUST0163,PROD0028,2024-07-18,2,2393.94,1403.88,Ashanti,Mobile Money
TRX001222,CUST0129,PROD0010,2023-08-22,5,5235.4,3949.4,Ashanti,Mobile Money
TRX001223,CUST0030,PROD0020,2023-11-07,30,14095.8,10895.4,Upper West,Bank Transfer
TRX001224,CUST0059,PROD0047,2025-03-21,4,968.44,598.36,Volta,Mobile Money
TRX001225,CUST0186,PROD0030,2022-10-18,3,3687.3,1815.99,Eastern,Bank Transfer
TRX001226,CUST0174,PROD0006,2025-05-10,5,4255.1,2463.35,Central,Card
TRX001227,CUST0119,PROD0031,2023-02-28,4,3206.48,2258.96,Upper East,Bank Transfer
TRX001228,CUST0011,PROD0029,2025-07-06,4,510.04,446.16,Volta,Mobile Money
TRX001229,CUST0007,PROD0043,2025-09-01,2,1485.18,1017.1,Ashanti,Cheque
TRX001230,CUST0135,PROD0007,2025-02-17,3,5372.91,2239.56,Western,Mobile Money
TRX001231,CUST0081,PROD0033,2024-01-09,3,1689.45,851.16,Upper East,Mobile Money
TRX001232,CUST0176,PROD0019,2025-05-18,3,3002.97,2041.41,Northern,Card
TRX001233,CUST0161,PROD0017,2025-01-25,4,6165.44,3189.32,Volta,Bank Transfer
TRX001234,CUST0002,PROD0035,2024-03-23,3,3522.9,2171.43,Bono,Mobile Money
TRX001235,CUST0033,PROD0045,2023-05-05,4,567.24,427.2,Bono,Mobile Money
TRX001236,CUST0164,PROD0004,2025-04-21,4,6807.16,2916.76,Greater Accra,Cash
TRX001237,CUST0199,PROD0047,2025-09-29,4,968.44,598.36,Upper West,Mobile Money
TRX001238,CUST0054,PROD0035,2024-07-24,3,3522.9,2171.43,Ashanti,Mobile Money
TRX001239,CUST0109,PROD0016,2024-10-07,4,6772.0,2605.04,Northern,Bank Transfer
TRX001240,CUST0138,PROD0011,2025-02-19,4,3191.12,1909.32,Bono,Cash
TRX001241,CUST0125,PROD0049,2024-01-13,4,2911.0,2142.84,Upper East,Mobile Money
TRX001242,CUST0004,PROD0003,2025-09-19,6,4429.8,3296.16,Upper West,Cash
TRX001243,CUST0075,PROD0035,2025-07-13,3,3522.9,2171.43,Greater Accra,Mobile Money
TRX001244,CUST0018,PROD0046,2025-07-18,2,475.62,230.74,Central,Mobile Money
TRX001245,CUST0195,PROD0033,2025-03-08,4,2252.6,1134.88,Northern,Bank Transfer
TRX001246,CUST0026,PROD0040,2024-04-15,3,1768.02,1188.69,Western,Bank Transfer
TRX001247,CUST0181,PROD0031,2021-08-30,2,1603.24,1129.48,Upper West,Mobile Money
TRX001248,CUST0199,PROD0036,2025-08-18,4,3764.72,1654.48,Upper West,Mobile Money
TRX001249,CUST0164,PROD0036,2023-10-02,4,3764.72,1654.48,Greater Accra,Bank Transfer
TRX001250,CUST0194,PROD0017,2025-04-26,5,7706.8,3986.65,Upper East,Bank Transfer
TRX001251,CUST0101,PROD0019,2024-11-19,3,3002.97,2041.41,Volta,Mobile Money
TRX001252,CUST0121,PROD0038,2024-02-06,73,127255.06,50412.34,Upper West,Bank Transfer
TRX001253,CUST0013,PROD0012,2022-10-28,3,5502.06,2328.24,Upper West,Bank Transfer
TRX001254,CUST0057,PROD0046,2025-05-28,6,1426.86,692.22,Eastern,Card
TRX001255,CUST0020,PROD0042,2023-08-07,7,4423.16,2776.41,Ashanti,Cash
TRX001256,CUST0025,PROD0010,2024-08-31,1,1047.08,789.88,Eastern,Mobile Money
TRX001257,CUST0075,PROD0004,2024-02-19,4,6807.16,2916.76,Greater Accra,Cash
TRX001258,CUST0181,PROD0027,2021-11-08,4,3446.16,1775.08,Upper West,Card
TRX001259,CUST0184,PROD0025,2024-07-01,4,3781.96,1674.56,Bono,Mobile Money
TRX001260,CUST0113,PROD0011,2024-06-26,5,3988.9,2386.65,Northern,Bank Transfer
TRX001261,CUST0047,PROD0002,2024-05-16,5,2913.3,1255.35,Greater Accra,Card
TRX001262,CUST0111,PROD0020,2025-03-31,1,469.86,363.18,Volta,Mobile Money
TRX001263,CUST0004,PROD0037,2022-10-31,6,3906.66,1921.5,Upper West,Bank Transfer
TRX001264,CUST0067,PROD0041,2025-07-30,4,3803.76,1480.04,Eastern,Mobile Money
TRX001265,CUST0141,PROD0037,2022-11-20,5,3255.55,1601.25,Eastern,Mobile Money
TRX001266,CUST0116,PROD0048,2024-10-08,3,3900.51,2153.85,Upper West,Bank Transfer
TRX001267,CUST0165,PROD0047,2025-06-03,2,484.22,299.18,Upper West,Card
TRX001268,CUST0133,PROD0011,2024-05-17,5,3988.9,2386.65,Northern,Mobile Money
TRX001269,CUST0092,PROD0021,2024-09-09,2,3068.02,1526.94,Upper East,Bank Transfer
TRX001270,CUST0073,PROD0039,2024-07-29,7,2124.99,853.44,Northern,Bank Transfer
TRX001271,CUST0067,PROD0037,2025-03-27,7,4557.77,2241.75,Eastern,Bank Transfer
